subject_id,loc_plot_state1,loc_plot_city1,date_exposure,plot_target1,attack_preparation,op_security,anticp_fatals_targ,extent_plot,violent,criminal_severity,criminal_charges,indict_arrest,group_membership,terrorist_group_name1,actively_recruited,recruiter1,role_group,length_group,clique,clique_radicalize,clique_connect,internet_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_activities1,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,loc_habitation_state1,loc_habitation_city1,external_rad,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,radicalization_sequence,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,convert,convert_date,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,language_english,diaspora_ties,education,student,education_change,employment_status,work_history,military,foreign_military,social_stratum_adulthood,abuse_child,abuse_adult,abuse_type1,psychological,alcohol_drug,radical_friend,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_age,gang,gang_age_joined,other_ideologies,angry_us,group_grievance,year,month
1103,Texas,Richardson,12/4/01,-88,-88,-88,-88,0,0,5,2,3,1,Hamas,,,2,108,,,,,-88,-88,-88,-88,1,0,0,0,11,Texas,Dallas,,6,1,1,1,,1,,4,44,2,3,2,0,-88,United States of America,2,Palestine,276,1,Kuwait,1,2,9,,,1,4,,,3,0,0,-88,0,0,2,,,,0,-88,0,1,1,2001,12
1104,Texas,Richardson,12/4/01,-88,-88,-88,-88,0,0,5,2,4,1,Hamas,,,2,84,,,,,-88,-88,-88,-88,1,0,0,0,11,New Jersey,Paterson,,6,4,0,0,0,,-88,4,42,,3,2,0,-88,,,Palestine,228,1,Palestine; Kuwait,1,,5,,,1,4,,,3,0,0,-88,0,0,2,,,,0,-88,0,,2,2001,12
1105,Michigan,Detroit,10/28/09,-88,-88,-88,-88,0,1,5,2,1,2,-88,,,3,24,,,,0,0,-88,-88,-88,1,0,0,0,11,Michigan,Detroit,0,8,5,,,0,1,2,2,53,2,10,2,1,,United States of America,1,United States of America,636,0,-88,-88,-88,,0,-88,2,4,0,0,,0,0,-88,0,0,2,3,9,2,0,-88,0,1,3,2009,10
1106,New York,New York,9/19/09,14,2,2,3,3,1,10,2,4,3,al-Qaeda core,1,1,2,12,1,1,1,1,1,,3,1,1,0,0,0,11,New York,New York,1,10,5,,,5,1,-88,6,24,2,2,2,0,-88,Afghanistan,3,Afghanistan,120,1,Pakistan,1,2,2,,,1,,0,0,1,0,0,-88,0,0,3,,,,0,-88,0,1,3,2009,9
1109,Texas,Dallas,1/1/09,1,2,2,3,4,1,7,2,4,0,al-Qaeda core,0,-88,-88,-88,0,-88,-88,2,,,,,1,0,0,0,11,Texas,,0,10,5,0,0,1,1,-88,4,19,1,0,2,0,-88,Jordan,4,Jordan,52,1,Jordan,,1,2,0,-88,,,0,0,1,2,0,,1,0,0,0,-88,-88,0,-88,1,1,0,2009,1
1110,Illinois,Springfield,9/23/09,2,2,2,3,4,1,10,2,4,0,al-Qaeda core,0,-88,-88,-88,0,-88,-88,1,1,3,13,1,1,0,0,0,11,Illinois,Decatur,1,10,5,0,0,0,1,2,3,29,1,0,2,2,3/1/99 0:00,United States of America,1,United States of America,348,0,-88,-88,-88,2,0,-88,1,2,0,0,1,0,0,-88,0,0,0,3,3,2,0,-88,0,1,1,2009,9
1111,Massachusetts,Sudbury,11/12/08,14,2,2,1,2,1,7,2,4,2,-88,0,-88,2,108,1,0,1,2,1,3,26,1,1,0,0,0,11,Massachusetts,Sudbury,1,8,5,1,1,1,1,-88,4,26,1,0,2,0,-88,United States of America,1,United States of America,310,2,Egypt,-88,,11,0,-88,1,4,0,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,1,2008,11
1112,Somalia,,10/29/08,7,2,,3,5,1,10,-88,-88,3,al-Shabaab,1,2,2,,1,,,0,0,-88,-88,-88,1,0,0,0,11,Minnesota,Minneapolis,0,10,5,0,0,0,1,-88,4,26,1,0,2,0,-88,United States of America,2,Somalia,,1,Somalia,1,2,4,0,-88,1,3,0,0,1,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,0,2008,10
1113,Minnesota,Minneapolis,8/20/09,-88,-88,-88,-88,0,1,10,2,3,3,al-Shabaab,,,2,17,1,1,1,1,0,-88,-88,-88,1,0,0,0,11,Minnesota,,0,10,4,1,1,8,3,-88,2,30,1,0,2,0,-88,Somalia,3,Somalia,,1,Somalia,0,2,3,0,-88,1,4,0,0,1,0,0,-88,0,0,3,1,6,1,1,3,0,1,1,2009,8
1114,Minnesota,Minneapolis,7/13/09,-88,-88,-88,-88,0,0,7,2,4,3,al-Shabaab,1,1,2,12,1,0,1,,0,-88,-88,-88,1,0,0,0,11,Minnesota,Brooklyn Park,0,8,4,,1,,1,,2,26,2,1,2,0,-88,United States of America,2,Somalia,132,1,Somalia,1,2,4,,,1,3,,,1,0,0,-88,0,0,3,,,,0,-88,0,,3,2009,7
1115,Minnesota,Minneapolis,7/20/10,-88,-88,-88,-88,0,1,7,2,3,3,al-Shabaab,0,-88,3,36,1,0,1,,,,,,1,0,0,0,11,Minnesota,Minneapolis,1,10,5,,1,,,,2,24,1,0,2,0,-88,Somalia,3,Somalia,,,,,1,3,0,-88,,,,,,0,0,-88,0,0,3,,,,0,-88,0,,2,2010,7
1116,Minnesota,Minneapolis,12/1/07,-88,-88,-88,-88,0,1,7,2,3,3,al-Shabaab,,,2,74,1,0,1,,,,,,1,0,0,0,11,Minnesota,Minneapolis,0,9,5,0,1,8,1,-88,2,26,1,0,2,0,-88,Somalia,3,Somalia,,1,Somalia,1,2,,0,-88,1,4,0,0,2,0,0,-88,0,0,2,0,-88,-88,0,-88,0,0,3,2007,12
1117,Minnesota,Minneapolis,2/19/09,-88,-88,-88,-88,0,1,5,2,4,3,al-Shabaab,1,4,2,19,1,0,0,0,0,-88,-88,-88,1,0,0,0,11,Minnesota,Minneapolis,0,8,4,1,1,8,3,-88,2,25,1,0,2,0,-88,United States of America,2,Somalia,,1,Somalia,,,4,0,-88,4,1,0,0,,0,0,-88,0,0,3,1,10,1,0,-88,0,1,2,2009,2
1118,Minnesota,Minneapolis,8/1/08,4,2,2,,5,1,10,2,4,3,al-Shabaab,1,4,2,12,1,1,1,1,1,,3,1,1,0,0,0,11,Minnesota,Minneapolis,1,10,2,0,1,8,1,-88,2,23,2,1,2,0,-88,United States of America,2,Somalia,,1,Kenya,1,2,4,0,-88,4,1,0,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,0,1,2008,8
1119,Minnesota,Minneapolis,1/9/09,-88,-88,-88,-88,0,1,10,-88,4,3,al-Shabaab,0,-88,2,10,,,,2,1,,1,1,1,0,0,0,11,Minnesota,Minneapolis,0,10,1,1,1,8,1,-88,2,23,1,0,2,0,-88,,,Somalia,180,1,Kenya,1,2,3,1,2,5,,0,0,2,0,0,-88,0,0,2,0,-88,-88,0,-88,0,1,1,2009,1
1120,Somalia,,2/9/09,-88,-88,-88,-88,0,1,8,2,3,3,al-Shabaab,1,1,2,60,,,,,,,,,1,0,0,0,11,Minnesota,,1,10,5,,1,,1,-88,2,18,1,0,2,0,-88,Somalia,3,Somalia,216,1,Somalia,1,2,2,1,0,5,,0,0,,0,0,-88,0,0,3,0,-88,-88,0,-88,0,0,2,2009,2
1121,Minnesota,Minneapolis,8/1/09,-88,-88,-88,-88,0,1,7,2,3,3,al-Shabaab,1,1,2,60,1,1,1,,0,-88,-88,-88,1,0,0,0,11,Minnesota,Minneapolis,,8,0,1,1,8,,-88,2,18,1,0,2,0,-88,Somalia,3,Somalia,,1,Somalia,,2,2,1,2,,,0,0,,0,0,-88,0,0,3,,,,0,-88,0,1,1,2009,8
1122,Minnesota,Minneapolis,11/1/08,-88,-88,-88,-88,0,1,10,-88,-88,3,al-Shabaab,,,2,12,,,,,0,-88,-88,-88,1,0,0,0,11,Minnesota,,,10,5,0,1,8,1,-88,3,27,1,0,2,1,,United States of America,1,United States of America,324,0,-88,-88,-88,2,0,-88,,,0,0,,0,0,-88,0,0,3,1,13,2,0,-88,0,0,1,2008,11
1123,Minnesota,Minneapolis,11/1/08,-88,-88,-88,-88,0,1,10,2,3,3,al-Shabaab,,,2,,,,,,,,,,1,0,0,0,11,Minnesota,Minneapolis,0,10,5,1,1,8,1,-88,2,17,1,0,2,0,-88,United States of America,1,United States of America,,2,Somalia,1,2,3,1,,5,1,0,0,-88,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,,2008,11
1124,Minnesota,Minneapolis,11/3/08,4,,,3,5,1,10,2,3,3,al-Shabaab,0,-88,2,36,,,,,,,,,1,0,0,0,11,Minnesota,Minneapolis,0,10,5,0,1,0,,-88,2,22,1,0,2,0,-88,United States of America,2,Somalia,228,1,Somalia,,2,5,1,0,5,4,0,0,2,3,0,,0,0,3,0,-88,-88,0,-88,0,0,3,2008,11
1125,Minnesota,Minneapolis,7/12/09,-88,-88,-88,-88,0,1,10,-88,-88,3,al-Shabaab,,,2,,,,,,,,,,1,0,0,0,11,Minnesota,,0,10,5,,1,0,1,-88,2,19,1,0,2,,,,3,Somalia,144,1,Kenya,1,2,5,1,,,4,0,0,1,0,0,-88,0,0,3,,,,0,-88,0,,1,2009,7
1126,Minnesota,Minneapolis,11/4/08,-88,-88,-88,-88,0,1,10,-88,-88,3,al-Shabaab,1,,1,12,0,-88,-88,,,,,,1,0,0,0,11,Minnesota,Minneapolis,1,10,5,,,0,1,-88,4,17,1,0,2,0,-88,United States of America,2,Somalia,156,1,Kenya,-88,2,2,1,0,5,4,0,0,-88,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,2,2008,11
1127,Illinois,Chicago,10/3/09,10,2,2,3,5,1,10,2,4,3,Lashkar-e Tayyiba (LeT),1,1,2,108,1,0,,,,,,,1,0,0,0,11,Illinois,Chicago,0,10,5,,,,3,1,6,49,2,4,2,0,-88,United States of America,1,United States of America,,2,Pakistan,,,4,0,-88,1,3,0,0,2,0,0,-88,1,1,2,3,16,2,0,-88,0,,3,2009,10
1128,Illinois,Chicago,12/7/09,-88,-88,-88,-88,0,0,5,2,4,3,Lashkar-e Tayyiba (LeT),,,2,,1,0,,,0,-88,-88,-88,1,0,0,0,11,Illinois,,0,7,5,,,,,-88,6,48,2,3,2,0,-88,Canada,3,Yemen,,1,Pakistan,,,3,0,-88,2,4,0,1,3,0,0,-88,0,0,3,,,,0,-88,0,,,2009,12
1129,Minnesota,Minneapolis,8/7/10,4,2,2,3,5,1,10,2,3,3,al-Shabaab,,,3,32,,,,1,1,,,,1,0,0,0,11,Minnesota,Minneapolis,0,10,5,,1,0,,-88,2,33,3,2,2,0,-88,United States of America,2,Somalia,,1,Somalia,,2,,,,4,1,,,2,0,0,-88,0,0,3,1,10,3,0,-88,0,1,1,2010,8
1130,Somalia,,9/4/09,-88,-88,-88,-88,0,1,10,2,3,3,al-Shabaab,0,-88,3,72,0,-88,-88,1,1,,2,1,1,0,0,0,11,Alabama,Daphne,1,10,5,0,0,5,1,-88,4,25,3,1,2,1,1/1/98 0:00,United States of America,1,United States of America,240,2,Syria,-88,0,4,1,2,3,3,0,0,1,0,0,-88,0,1,3,0,-88,-88,0,-88,0,1,0,2009,9
1131,California,,1/1/09,-88,-88,-88,-88,0,1,5,2,3,3,al-Shabaab,,,3,,,,,,,,,,1,0,0,0,11,California,San Diego,0,7,5,0,0,0,1,-88,3,28,2,0,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,5,,,1,4,0,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,,,2009,1
1132,Minnesota,Rochester,7/1/09,-88,-88,-88,-88,0,0,5,2,4,0,al-Shabaab,,,-88,-88,0,-88,-88,0,0,-88,-88,-88,1,0,0,0,11,Minnesota,Rochester,,6,1,,,,,,2,33,2,2,1,0,-88,United States of America,2,Somalia,,1,Somalia,0,2,2,0,0,,,,,,1,0,2,0,0,2,0,-88,-88,0,-88,0,,,2009,7
1135,Minnesota,Minneapolis,5/30/11,4,,,1,4,1,10,2,3,3,al-Shabaab,,,2,20,,,,,0,-88,-88,-88,1,0,0,0,11,Minnesota,,0,10,5,,,,,,2,27,1,0,2,1,1/1/08 0:00,Somalia,3,Somalia,165,1,Somalia,1,,3,0,-88,,3,0,0,1,0,0,-88,0,0,3,3,4,1,1,,0,,3,2011,5
1136,Georgia,Atlanta,1/1/98,4,,,2,4,1,10,-88,-88,3,Lashkar-e Tayyiba (LeT),,,2,6,0,-88,-88,,-88,-88,-88,-88,1,0,0,0,11,Georgia,Atlanta,1,10,5,,,8,1,-88,2,19,1,0,2,1,1/1/97 0:00,United States of America,1,United States of America,216,0,-88,-88,-88,4,1,2,5,,0,0,,0,0,-88,0,0,1,0,-88,-88,0,-88,0,,2,1998,1
1137,North Carolina,Charlotte,10/15/07,-88,-88,-88,-88,0,0,0,-88,-88,3,al-Qaeda in the Arabian Peninsula (AQAP),,,2,,,,,1,1,4,26,2,1,0,0,0,11,North Carolina,,0,9,5,1,,1,1,-88,4,21,1,0,2,0,-88,Saudi Arabia,3,Saudi Arabia,,1,Saudi Arabia,1,,5,1,,,3,,,2,0,0,-88,0,0,3,,,,0,-88,0,1,1,2007,10
1139,Pennsylvania,Pennsburg,3/9/10,14,1,1,1,1,1,7,2,4,2,al-Qaeda core,1,1,2,11,0,-88,-88,2,1,4,3,1,1,0,0,0,11,Pennsylvania,Pennsburg,0,10,2,1,1,5,1,-88,3,46,3,0,1,1,1/1/07 0:00,United States of America,1,United States of America,550,0,-88,-88,-88,2,0,-88,4,1,0,0,1,2,2,2,2,1,1,1,10,1,0,-88,0,1,1,2010,3
1140,Colorado,Leadville,3/13/10,14,1,1,1,3,1,7,2,4,2,,1,1,2,,0,-88,-88,2,,,,,1,0,0,0,11,Colorado,Leadville,1,6,2,0,0,0,1,-88,3,31,2,1,1,1,1/1/09 0:00,United States of America,1,United States of America,372,0,-88,-88,-88,4,1,,1,,0,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,,,2010,3
1141,Virginia,Fairfax,4/23/10,-88,-88,-88,-88,0,0,5,2,4,1,al-Shabaab,0,-88,2,,1,0,0,2,1,3,1,1,1,0,0,0,11,Virginia,,,6,2,,,5,1,,3,20,2,1,2,1,1/1/08 0:00,United States of America,1,United States of America,,0,-88,-88,,4,1,2,4,-88,0,0,2,0,0,-88,0,0,2,0,-88,-88,0,-88,0,1,1,2010,4
1142,New York,New York,5/4/10,14,2,1,,4,1,7,2,4,3,Tehrik-i-Taliban Pakistan (TTP),0,-88,2,11,0,-88,-88,,0,-88,-88,-88,1,0,0,0,11,Connecticut,Bridgeport,1,10,5,1,1,5,1,-88,4,30,1,3,2,0,-88,United States of America,2,Pakistan,168,1,Pakistan,1,,8,0,-88,,4,0,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,1,2010,5
1143,District of Columbia,Washington,10/28/10,2,2,,,3,1,7,2,4,3,al-Qaeda core,,,1,6,,,,1,1,,12,,1,0,0,0,11,Virginia,Ashburn,0,10,5,1,0,,2,,6,34,2,1,2,0,-88,United States of America,2,Pakistan,,1,Pakistan,,,6,0,-88,1,,,,2,0,0,-88,0,0,0,,,,0,-88,0,1,3,2010,10
1144,Colorado,,11/14/09,14,2,2,3,4,1,7,2,,3,al-Qaeda in the Arabian Peninsula (AQAP),,,3,,0,-88,-88,,0,-88,-88,-88,1,0,0,0,11,Virginia,Falls Church,1,10,5,1,1,8,1,,4,39,2,5,2,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,11,0,-88,1,4,0,0,,0,0,-88,0,0,3,2,10,3,0,-88,1,1,2,2009,11
1160,Texas,Fort Hood,11/5/09,4,1,2,1,5,1,10,2,4,0,-88,0,-88,-88,-88,0,-88,-88,1,0,-88,-88,-88,1,0,0,0,11,Texas,Kileen,0,10,3,0,0,5,1,-88,4,39,1,0,2,0,-88,United States of America,1,United States of America,468,2,Palestine,-88,-88,11,0,-88,1,4,5,0,2,0,1,3,1,0,0,0,-88,-88,0,-88,0,1,1,2009,11
1161,Oregon,Portland,11/26/10,14,2,0,2,4,1,10,2,4,0,-88,0,-88,-88,-88,0,-88,-88,1,1,,1,1,1,0,0,0,11,Oregon,Hillsboro,,10,2,,,,1,-88,2,19,1,0,2,0,-88,United States of America,2,Somalia,,1,Somalia,-88,,4,1,1,5,-88,0,0,2,0,0,-88,0,1,3,0,-88,-88,0,-88,0,1,3,2010,11
1162,Maryland,Baltimore,12/8/10,4,2,,3,4,1,10,2,4,0,al-Qaeda core,0,-88,-88,-88,0,-88,-88,2,1,3,1,1,1,0,0,0,11,Maryland,Baltimore,0,10,5,,,1,1,-88,1,21,2,0,2,1,,United States of America,1,United States of America,252,0,-88,-88,-88,2,0,-88,2,,0,0,1,0,0,-88,0,0,0,3,3,1,0,-88,0,1,,2010,12
1163,Virginia,Alexandria,12/8/09,-88,-88,-88,-88,0,1,7,2,4,2,Tehrik-i-Taliban Pakistan (TTP),1,1,2,,1,0,1,1,1,,27,1,1,0,0,0,11,Virginia,Alexandria,,8,,,,,1,-88,6,22,1,0,2,0,-88,United States of America,1,United States of America,264,2,Pakistan,-88,,3,,,,,0,0,,0,0,-88,0,0,2,0,-88,-88,0,-88,0,,1,2009,12
1164,District of Columbia,Washington,12/8/09,-88,-88,-88,-88,0,1,7,2,4,2,Tehrik-i-Taliban Pakistan (TTP),1,1,3,12,1,0,1,1,,,,,1,0,0,0,11,Virginia,Alexandria,1,8,2,0,0,5,1,-88,4,22,1,0,2,0,-88,United States of America,2,Egypt,216,1,Egypt,1,,10,1,0,5,4,0,0,2,0,0,-88,0,0,2,0,-88,-88,0,-88,0,,1,2009,12
1166,Virginia,Alexandria,12/9/09,-88,-88,-88,-88,0,1,5,,4,2,Tehrik-i-Taliban Pakistan (TTP),1,1,2,,1,0,1,1,1,3,3,1,1,0,0,0,11,Virginia,Alexandria,,8,,,,,1,-88,2,20,1,0,2,0,-88,United States of America,1,United States of America,240,,,-88,,3,,,,,0,0,,0,0,-88,0,0,2,0,-88,-88,0,-88,0,,1,2009,12
1167,District of Columbia,Washington,12/9/09,-88,-88,-88,-88,0,1,5,2,4,2,Tehrik-i-Taliban Pakistan (TTP),1,1,2,,1,0,1,1,,,,,1,0,0,0,11,Virginia,Alexandria,0,8,2,1,1,5,1,-88,2,18,1,0,2,0,-88,United States of America,1,United States of America,223,,Ethiopia,1,,3,1,,3,,0,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,1,2009,12
1169,Arkansas,Little Rock,6/1/09,4,1,2,2,5,1,10,2,4,3,al-Qaeda in the Arabian Peninsula (AQAP),0,-88,2,,0,-88,-88,1,,,,,1,0,0,0,11,Arkansas,Little Rock,1,10,5,1,0,5,1,2,2,24,3,0,2,1,1/1/04 0:00,United States of America,1,United States of America,6,0,-88,-88,-88,4,0,-88,5,3,0,0,2,0,0,-88,0,1,1,3,9,1,1,3,0,1,1,2009,6
1170,New York,Newburgh,5/20/09,4,2,2,2,3,1,7,2,4,2,-88,0,-88,3,,1,0,0,0,0,-88,-88,-88,1,0,0,0,11,New York,New York,1,10,5,,,4,1,2,2,43,,,2,0,-88,United States of America,1,United States of America,,,,1,2,,0,-88,,,0,0,2,0,0,-88,0,0,3,1,16,2,0,-88,0,1,0,2009,5
1171,New York,Bronx,5/20/09,4,2,2,2,3,1,7,2,4,2,-88,,,2,12,1,1,0,,,,,,1,0,0,0,11,New York,New York,0,10,1,1,,5,,2,2,28,1,0,2,1,,United States of America,1,United States of America,336,0,-88,-88,-88,,0,-88,,,0,0,,0,0,-88,0,0,3,1,16,1,0,-88,0,1,,2009,5
1172,New York,Newburgh,5/20/09,4,2,2,2,3,1,7,2,4,2,-88,1,4,2,,1,1,1,0,0,-88,-88,-88,1,0,0,0,11,New York,Newburgh,0,10,3,,0,,1,2,2,34,,,2,,,United States of America,1,United States of America,408,0,-88,-88,-88,,0,-88,,,0,0,2,0,0,-88,0,0,3,2,16,1,0,-88,0,1,,2009,5
1173,New York,Newburgh,5/21/09,4,2,2,2,3,1,7,2,4,2,,1,4,2,1,1,,0,0,0,-88,-88,-88,1,0,0,0,11,New York,Orange County,,10,1,,,,,2,2,27,1,1,2,1,,Haiti,3,Haiti,84,1,Haiti,1,,2,,,3,1,0,0,1,0,0,-88,2,0,3,3,9,2,0,-88,0,,,2009,5
1174,Virginia,Quantico,7/27/09,4,2,2,1,3,1,10,2,4,2,-88,0,-88,3,43,1,0,1,,0,-88,-88,-88,1,0,0,0,11,North Carolina,Willow Spring,1,10,5,0,0,8,1,-88,3,39,2,5,2,1,1/1/87 0:00,United States of America,1,United States of America,468,0,-88,-88,-88,3,0,-88,1,3,0,0,2,0,0,-88,0,0,3,3,3,3,0,-88,0,,1,2009,7
1175,Virginia,Quantico,7/27/09,4,2,2,1,3,1,5,2,4,2,,1,2,2,24,1,1,1,1,,,,,1,0,0,0,11,North Carolina,,1,6,1,0,0,0,,-88,3,22,2,0,2,0,-88,United States of America,1,United States of America,264,0,-88,-88,-88,4,1,1,5,,0,0,,0,0,-88,0,0,3,0,-88,-88,0,-88,0,0,0,2009,7
1176,Virginia,Quantico,7/27/09,4,2,2,1,3,1,5,2,4,2,,1,2,2,12,1,1,1,1,0,-88,-88,-88,1,0,0,0,11,North Carolina,,1,8,3,,,0,,-88,3,20,1,0,2,0,-88,United States of America,1,United States of America,264,0,-88,-88,-88,4,1,1,,,0,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,0,0,2009,7
1178,Virginia,Quantico,7/27/09,-88,-88,-88,-88,0,1,5,2,4,2,-88,,,2,,1,1,1,2,2,,1,1,1,0,0,0,11,North Carolina,,,,,,,,,,4,22,2,0,2,0,-88,United States of America,1,United States of America,264,2,Egypt,-88,,4,1,,5,1,0,0,2,0,0,-88,0,0,3,3,16,1,0,-88,0,,,2009,7
1179,Virginia,Quantico,7/23/09,4,2,2,1,3,1,7,2,4,2,-88,1,3,2,24,1,1,1,1,1,4,1,1,1,0,0,0,11,North Carolina,Raleigh,,8,4,,,,,,4,21,1,0,2,0,-88,United States of America,2,Jordan,,1,Jordan,1,,3,,,1,2,0,0,,0,0,-88,0,0,3,3,3,2,0,-88,0,,,2009,7
1181,Virginia,Quantico,7/30/09,4,2,2,1,3,1,10,2,3,2,al-Qaeda core,1,4,2,,1,1,1,,,,,,1,0,0,0,11,North Carolina,Raleigh,1,8,3,1,0,1,3,-88,6,20,2,0,2,0,-88,United States of America,1,United States of America,240,2,Pakistan,-88,,4,1,,,,0,0,,0,0,-88,0,1,2,0,-88,-88,0,-88,0,1,1,2009,7
1182,New York,Long Island,10/1/08,19,1,1,3,1,1,7,2,4,3,al-Qaeda core,1,4,2,13,0,-88,-88,2,1,,1,1,1,0,0,0,11,New York,New York,1,10,3,1,,,1,-88,1,25,1,0,2,1,1/1/04 0:00,United States of America,1,United States of America,300,2,Argentina; Peru,-88,,3,0,-88,1,3,1,0,2,0,0,-88,0,1,3,0,-88,-88,0,-88,0,1,0,2008,10
1183,Somalia,,5/23/09,-88,-88,-88,-88,0,1,7,2,4,2,al-Shabaab,,,1,,1,1,1,1,1,,3,1,1,0,0,0,11,New Jersey,,1,8,5,,,1,1,,4,20,1,0,2,0,-88,United States of America,1,United States of America,240,2,Palestine,-88,2,2,1,,,,0,0,2,0,0,-88,1,0,3,1,15,1,0,-88,0,1,1,2009,5
1191,Alaska,King Salmon,7/21/10,14,0,2,1,1,1,7,2,4,2,al-Qaeda (unspecified),0,-88,3,,1,0,0,2,,,,,1,0,0,0,11,Virginia,,0,10,2,1,,1,1,-88,3,35,1,1,2,1,12/1/01 0:00,United States of America,1,United States of America,420,0,-88,-88,-88,,0,-88,1,4,1,0,2,0,0,-88,0,1,0,,,,0,-88,0,1,1,2010,7
1193,New York,New York,9/18/09,-88,-88,-88,-88,0,1,7,2,4,2,al-Qaeda core,0,-88,2,,0,-88,-88,2,2,,,1,1,0,0,0,11,New York,,0,10,5,0,0,,1,-88,,23,1,,2,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,2,0,-88,,,0,0,,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,2,2009,9
1200,New York,Staten Island,10/26/10,-88,-88,-88,-88,0,1,1,,1,0,Taliban,0,-88,-88,-88,0,-88,-88,1,1,,3,1,1,0,0,0,11,Hawaii,Honolulu,0,8,5,,,,1,-88,4,21,1,0,2,0,-88,United States of America,1,United States of America,252,2,Palestine,-88,,2,,,,,0,,2,0,0,-88,0,0,0,,,,0,-88,0,1,1,2010,10
1201,Virginia,Arlington,12/14/10,14,0,0,3,1,1,8,2,4,0,-88,0,-88,-88,-88,,,,1,1,,1,1,1,0,0,0,11,Virginia,Arlington,,10,4,0,0,1,,,4,25,1,0,2,,,,,Afghanistan,,1,Afghanistan,1,,4,1,,,,,,2,0,0,-88,1,0,0,,,,0,-88,0,1,3,2010,12
1203,Illinois,Chicago,8/3/10,-88,-88,-88,-88,0,1,5,2,4,0,al-Shabaab,0,-88,-88,-88,0,-88,-88,1,,,,,1,0,0,0,11,Illinois,,0,8,5,1,1,8,,-88,4,25,1,0,2,0,-88,United States of America,1,United States of America,300,0,-88,-88,-88,,0,-88,1,,0,0,2,0,0,-88,2,1,1,0,-88,-88,0,-88,0,1,1,2010,8
2001,Massachusetts,Boston,11/5/09,2,1,1,2,2,1,7,2,3,2,-88,,,3,,,,,1,0,-88,-88,-88,1,0,0,0,11,Massachusetts,Boston,,8,4,,,1,1,,4,28,2,1,2,0,-88,United States of America; Syria ,2,France,,1,Syria,1,,5,,,1,,0,0,2,0,0,-88,0,0,3,,,,0,-88,0,1,0,2009,11
2002,New York,New York,1/7/10,14,2,2,3,3,1,10,2,4,3,al-Qaeda core,1,3,2,180,1,0,1,1,,,,,1,0,0,0,11,New York,New York,1,10,5,1,,5,1,-88,3,25,1,0,2,1,,United States of America,2,Bosnia,300,1,Bosnia,1,,5,1,0,1,,0,0,,0,0,-88,0,0,3,,,,0,-88,0,1,,2010,1
2003,New York,New York,2/2/10,19,2,2,3,3,1,10,2,4,3,al-Qaeda core,1,1,2,13,1,0,1,,,,,,1,0,0,0,11,New York,New York,1,10,5,,,1,1,-88,6,25,2,1,2,0,-88,United States of America,2,Afghanistan,120,1,Afghanistan,1,1,4,1,,1,4,0,0,1,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,,2010,2
2010,Delaware,Newark,3/12/10,-88,-88,-88,-88,0,0,0,2,1,3,al-Qaeda in the Arabian Peninsula (AQAP),0,-88,2,,0,-88,-88,0,,,,,1,0,0,0,11,New Jersey,Buena,1,,,0,0,0,,-88,4,26,2,1,2,0,-88,United States of America,1,United States of America,288,0,-88,-88,-88,4,,,,4,0,0,2,0,0,-88,0,0,,0,-88,-88,0,-88,0,0,0,2010,3
2011,Massachusetts,Malden,7/1/08,4,0,1,1,5,1,10,2,4,3,al-Qaeda core,,,2,,0,-88,-88,0,0,-88,-88,-88,1,0,0,0,11,Massachusetts,Boston,1,,,,,,,-88,5,36,2,3,1,0,,Pakistan,4,Pakistan,144,1,Pakistan,1,,11,,,,,0,0,3,0,2,2,0,0,,0,-88,-88,0,-88,0,,,2008,7
2012,Ohio,Columbus,4/12/07,2,2,1,3,3,1,7,2,4,3,al-Qaeda core,1,1,2,204,1,0,1,,0,-88,-88,-88,1,0,0,0,11,Ohio,Columbus,0,10,5,,,,1,-88,2,43,2,,2,1,1/1/89 0:00,United States of America,1,United States of America,,0,-88,-88,-88,5,0,-88,1,4,0,0,1,0,0,-88,0,0,3,0,-88,-88,0,-88,0,,,2007,4
