subject_id,loc_habit1_lat,loc_habit1_long
6714,47.6038321,-122.3300624
6715,47.6038321,-122.3300624
6716,27.197983,-80.2519175
6717,37.9735346,-122.5310874
6718,40.3100446,-75.1304588
6720,40.0831714,-74.0681931
6721,38.8949924,-77.0365581
6722,26.087964,-81.3794941
6727,40.7596198,-111.8867975
6729,41.5728924,-72.6406905
6730,29.7589382,-95.3676974
6731,30.3573802,-103.6609367
6732,30.3573802,-103.6609367
6733,30.3573802,-103.6609367
6734,44.9772995,-93.2654692
6735,44.9504037,-93.1015026
6736,44.5229223,-89.574111
6737,41.298434349999994,-72.93102342707913
6738,41.298434349999994,-72.93102342707913
6740,41.298434349999994,-72.93102342707913
6741,46.3897828,-100.5950682
6743,36.81459595,-107.96944101025719
6745,35.1490215,-90.0516285
6746,41.5910323,-93.6046655
6747,36.1556805,-95.9929113
6748,35.1490215,-90.0516285
6749,40.3136488,-92.0882345
6750,38.6569083,-90.3103443
6751,35.0867577,-89.8100858
6752,36.3353449,-92.3851593
6753,35.9553737,-96.0088843
6754,41.5910323,-93.6046655
6756,40.3136488,-92.0882345
6757,39.7392364,-104.9848623
6758,40.7127281,-74.0060152
6759,29.7589382,-95.3676974
6760,28.2918995,-81.4075838
6761,44.0505054,-123.0950506
6763,39.100105,-94.5781416
6766,34.4221319,-119.7026673
6767,38.9937333,-76.883065797021
6768,42.0267703,-93.6170554
6770,40.7498243,-73.7976337
6771,34.0709576,-84.2747329
6772,32.2731475,-89.9868058
6773,32.2731475,-89.9868058
6774,32.2731475,-89.9868058
6873,33.7690164,-118.191604
6784,26.8237944,-80.05592659756701
6788,42.5048167,-71.1956111
6789,42.5048167,-71.1956111
6790,34.09751,-117.6483876
6792,36.7394421,-119.7848307
6793,36.7394421,-119.7848307
6796,34.6992504,-118.15675690371793
6800,42.0447388,-87.6930459
6801,42.0447388,-87.6930459
6802,39.20686499999999,-86.24603686694999
6803,41.66586935,-91.57334352186675
6804,39.1134562,-94.626497
6806,40.7896239,-73.9598939
6807,42.224867,-121.7816704
6808,27.7477253,-97.4014129
6811,43.074761,-89.3837613
6812,40.6687141,-74.1143091
6814,40.6501038,-73.9495823
6815,40.7127281,-74.0060152
6818,35.3738712,-119.0194639
6819,45.5202471,-122.6741949
6822,42.3157824,-75.392776
6823,37.963473,-77.7372132
6824,38.0686668,-78.8893999
6825,39.008641100000006,-77.02063116905664
6826,27.9477595,-82.458444
6829,38.029306,-78.4766781
6831,29.8202205,-94.3840777
6832,45.5202471,-122.6741949
6833,37.7249296,-122.1560768
6835,34.8785,-76.9014457
6836,34.7494749,-77.4208221
6837,40.6501038,-73.9495823
6845,38.5200504,-89.9839935
6846,42.3222599,-83.1763145
6847,40.7127281,-74.0060152
6849,34.729847,-86.5859011
6850,47.3075369,-122.2301808
6854,28.2498534,-81.2839038
6856,28.430977,-80.7962187
6866,21.304547,-157.8556764
6867,31.4584764,-85.6405865
6869,41.2587459,-95.9383758
6875,40.6501038,-73.9495823
6876,40.6501038,-73.9495823
6877,37.8044557,-122.2713563
6878,45.5202471,-122.6741949
6879,41.0799898,-85.1386015
6882,33.4484367,-112.0741417
6885,47.6038321,-122.3300624
6887,35.0525759,-78.878292
6888,26.1666888,-80.2787573
6893,38.9989499,-84.6266111
6895,38.8121398,-77.6368038
6896,29.7589382,-95.3676974
6897,45.5202471,-122.6741949
6898,38.5810606,-121.4938951
6899,30.5955289,-96.3071042
6900,30.3441909,-96.5291263
6901,40.7498243,-73.7976337
6902,40.4531829,-112.3610404
6903,42.2410562,-83.613055
6905,39.2908816,-76.610759
6908,34.0536909,-118.242766
6910,37.4957023,-77.335257
6915,40.65538,-74.3898732
6923,33.8708215,-117.9294165
6924,47.6201005,-92.4363343
6926,34.4838502,-114.3224495
6933,33.86428,-118.39591
6934,40.4416941,-79.9900861
6944,35.7803977,-78.6390989
6947,33.0136764,-96.6925096
6948,33.0136764,-96.6925096
6951,45.5202471,-122.6741949
6952,35.0303648,-91.950421
6954,47.6571934,-117.4235106
6957,35.8460396,-86.3921096
6958,35.8460396,-86.3921096
6960,42.5998139,-71.3672838
6963,47.6038321,-122.3300624
6970,29.5821811,-95.7607832
6972,29.6910625,-95.2091006
6978,38.7389846,-77.5536743
6981,40.9167654,-74.171811
6983,33.3406695,-84.2907566
6984,33.3406695,-84.2907566
6986,33.2467807,-84.2640904
6989,40.7127281,-74.0060152
6990,41.8755616,-87.6244212
6993,36.35339,-119.42602906666667
6997,32.3868278,-83.3546098
7004,43.201126,-86.238946
7011,44.5907989,-89.7673452
7017,41.9889173,-88.6867538
7019,30.0665907,-90.4800848
7020,47.5315625,-122.6384056
7021,36.5100403,-79.4710261
7024,30.3321838,-81.655651
7030,40.9312099,-73.8987469
7038,39.5184514,-104.7612638
7041,39.7392364,-104.9848623
7042,40.102555,-105.3632079
7043,27.7477253,-97.4014129
7046,27.7477253,-97.4014129
7049,27.7477253,-97.4014129
7053,27.7477253,-97.4014129
7494,43.0161693,-83.6900211
7696,26.057783,-80.2695109
7698,40.03813,-76.3056686
7701,34.1361187,-117.865339
7702,40.6501038,-73.9495823
7704,29.1871986,-82.1400923
7705,30.3321838,-81.655651
7706,39.7596061,-121.6219177
7707,43.0349931,-87.922497
7708,42.2416466,-84.425589
7710,26.615891,-80.0691435
7711,40.4864444,-86.1336351
7712,35.3738712,-119.0194639
7713,35.3738712,-119.0194639
7716,42.2416466,-84.425589
7719,35.91537,-94.969956
9004,36.1622296,-86.7743531
9006,40.7127281,-74.0060152
9052,33.9533546,-117.3961623
9054,34.065846,-117.6484304
9055,34.0553813,-117.7517496
9058,40.8823215,-74.0831971
9060,42.3750997,-71.1056157
9112,42.3222599,-83.1763145
9120,40.7127281,-74.0060152
9163,40.7127281,-74.0060152
9167,40.7127281,-74.0060152
9234,33.0136764,-96.6925096
9283,42.3222599,-83.1763145
9298,44.9772995,-93.2654692
9300,38.838491000000005,-77.20852375508332
9323,32.9481789,-96.7297206
9330,40.8528777,-74.0420848
9357,39.7392364,-104.9848623
9378,29.7589382,-95.3676974
9404,30.3321838,-81.655651
9405,41.8778084,-87.9028398
9406,32.7174202,-117.1627728
9407,28.5421109,-81.3790304
9410,43.157285,-77.615214
9411,35.3395135,-97.4867045
7098,33.7494951,-117.8732213
7126,26.3100794,-80.23727
7158,26.9342246,-80.0942087
7282,36.1622296,-86.7743531
7295,33.0136764,-96.6925096
7422,41.4153313,-81.565956
7495,39.0273676,-95.7627535
7802,38.2542376,-85.759407
7803,40.3381252,-79.9789405
7804,26.1275862,-80.2331036
7807,39.7092262,-84.0632685
7817,28.9005446,-81.2636738
1184,34.851354,-82.3984882
1190,35.9603948,-83.9210261
1362,25.7741728,-80.19362
1363,39.00881455,-76.68449193201843
1364,42.8501191,-106.3251384
1365,25.7741728,-80.19362
1368,40.3492744,-74.6592958
7551,42.3750997,-71.1056157
1370,42.2186765,-123.2739559
1372,30.0860459,-94.1018461
1373,41.311367,-105.591101
1374,47.6038321,-122.3300624
7081,38.700202000000004,-77.23953597604464
7100,30.055702500000002,-81.90363744258859
7154,40.4603125,-88.0953201
7171,42.3264181,-122.8718605
7179,38.8275491,-91.0201422
7378,25.5783,-80.3377
7408,45.6306954,-122.6744557
7409,45.6306954,-122.6744557
7555,35.8460396,-86.3921096
7825,38.8949924,-77.0365581
7079,38.7877791,-90.6747372
7283,33.6856969,-117.8259819
7398,42.959738,-87.861471
7413,37.3688301,-122.0363496
7416,47.6038321,-122.3300624
7537,33.7489924,-84.3902644
7541,34.4838502,-114.3224495
7810,37.8708393,-122.2728639
7828,34.0007493,-81.0343313
8295,41.621718,-83.711604
7502,33.6783336,-118.0000166
7503,33.8455911,-118.3886766
7752,33.8885217,-118.3531991
7753,37.9410341,-121.9357925
7800,33.8455911,-118.3886766
7297,35.2272086,-80.8430827
7498,41.8903447,-88.7713953
7805,33.2095614,-87.5675258
7156,40.4639241,-87.9708696
7243,41.6819935,-85.9766671
7144,42.5584284,-70.8800491
7819,37.8708393,-122.2728639
7145,39.100105,-94.5781416
7789,41.8755616,-87.6244212
7074,39.003809849999996,-77.40832792370676
7470,42.3222599,-83.1763145
7423,33.0206179,-80.1747537
7163,33.5386858,-112.1859941
9550,40.6834364,-73.9412488
7094,47.0022547,-122.2117983
7115,29.7589382,-95.3676974
7755,28.0222435,-81.7328568
7554,34.1591324,-118.5016166
7132,29.5227336,-83.1301293
7131,37.56046275,-120.90723290143049
7303,33.857328,-84.0199108
7504,29.9499323,-90.0701156
7087,42.48059,-83.4754913
7093,35.9603948,-83.9210261
7162,33.4255056,-111.9400091
7473,40.3359086,-78.3908472
7781,40.7970384,-74.4809492
7558,39.5147682,-86.7938969
7294,44.5645659,-123.2620435
7431,34.729847,-86.5859011
7157,40.4639241,-87.9708696
7476,40.0247953,-80.1000562
7424,36.0301134,-114.9826194
7761,41.0249745,-73.95061182898539
7161,34.5068601,-82.6506264
8341,37.104153,-113.5841313
1189,27.4467056,-80.3256056
